sample_index,target_game_id,target_date,season,home_team_code,home_team,away_team_code,away_team,y_home_win,window,sequence_mode,crosses_season_boundary,home_history_start,home_history_end,away_history_start,away_history_end,split,train_end_date,validation_end_date
514,S27G01N129,2015-12-05,2015-2016,16,원주동부,30,고양오리온,1,10,season_reset,0,2015-10-25,2015-12-02,2015-11-05,2015-12-03,train,2021-04-06,2023-03-29
515,S27G01N130,2015-12-05,2015-2016,10,울산모비스,06,부산KT,1,10,season_reset,0,2015-11-05,2015-12-02,2015-10-31,2015-12-03,train,2021-04-06,2023-03-29
516,S27G01N131,2015-12-05,2015-2016,50,창원LG,55,서울SK,1,10,season_reset,0,2015-10-28,2015-11-28,2015-10-31,2015-12-01,train,2021-04-06,2023-03-29
517,S27G01N132,2015-12-06,2015-2016,70,안양KGC,16,원주동부,1,10,season_reset,0,2015-10-25,2015-12-01,2015-11-01,2015-12-05,train,2021-04-06,2023-03-29
518,S27G01N133,2015-12-06,2015-2016,60,전주KCC,35,서울삼성,1,10,season_reset,0,2015-11-01,2015-11-29,2015-11-01,2015-12-04,train,2021-04-06,2023-03-29
519,S27G01N134,2015-12-06,2015-2016,55,서울SK,65,인천전자랜드,0,10,season_reset,0,2015-11-07,2015-12-05,2015-11-03,2015-12-04,train,2021-04-06,2023-03-29
520,S27G01N135,2015-12-08,2015-2016,06,부산KT,70,안양KGC,0,10,season_reset,0,2015-11-04,2015-12-05,2015-10-31,2015-12-06,train,2021-04-06,2023-03-29
521,S27G01N137,2015-12-09,2015-2016,30,고양오리온,60,전주KCC,1,10,season_reset,0,2015-11-07,2015-12-05,2015-11-06,2015-12-06,train,2021-04-06,2023-03-29
522,S27G01N136,2015-12-09,2015-2016,65,인천전자랜드,10,울산모비스,0,10,season_reset,0,2015-11-06,2015-12-06,2015-11-07,2015-12-05,train,2021-04-06,2023-03-29
523,S27G01N138,2015-12-10,2015-2016,06,부산KT,55,서울SK,0,10,season_reset,0,2015-11-07,2015-12-08,2015-11-12,2015-12-06,train,2021-04-06,2023-03-29
524,S27G01N139,2015-12-10,2015-2016,35,서울삼성,70,안양KGC,1,10,season_reset,0,2015-11-07,2015-12-06,2015-11-03,2015-12-08,train,2021-04-06,2023-03-29
525,S27G01N140,2015-12-11,2015-2016,10,울산모비스,30,고양오리온,1,10,season_reset,0,2015-11-12,2015-12-09,2015-11-08,2015-12-09,train,2021-04-06,2023-03-29
526,S27G01N141,2015-12-11,2015-2016,16,원주동부,60,전주KCC,1,10,season_reset,0,2015-11-04,2015-12-06,2015-11-08,2015-12-09,train,2021-04-06,2023-03-29
527,S27G01N142,2015-12-12,2015-2016,35,서울삼성,50,창원LG,1,10,season_reset,0,2015-11-11,2015-12-10,2015-10-31,2015-12-05,train,2021-04-06,2023-03-29
528,S27G01N143,2015-12-12,2015-2016,06,부산KT,65,인천전자랜드,0,10,season_reset,0,2015-11-08,2015-12-10,2015-11-08,2015-12-09,train,2021-04-06,2023-03-29
529,S27G01N144,2015-12-12,2015-2016,70,안양KGC,55,서울SK,0,10,season_reset,0,2015-11-07,2015-12-10,2015-11-14,2015-12-10,train,2021-04-06,2023-03-29
530,S27G01N145,2015-12-13,2015-2016,10,울산모비스,16,원주동부,1,10,season_reset,0,2015-11-14,2015-12-11,2015-11-08,2015-12-11,train,2021-04-06,2023-03-29
531,S27G01N146,2015-12-13,2015-2016,65,인천전자랜드,60,전주KCC,1,10,season_reset,0,2015-11-12,2015-12-12,2015-11-10,2015-12-11,train,2021-04-06,2023-03-29
532,S27G01N147,2015-12-13,2015-2016,30,고양오리온,50,창원LG,0,10,season_reset,0,2015-11-12,2015-12-11,2015-11-08,2015-12-12,train,2021-04-06,2023-03-29
533,S27G01N148,2015-12-15,2015-2016,55,서울SK,35,서울삼성,0,10,season_reset,0,2015-11-18,2015-12-12,2015-11-14,2015-12-12,train,2021-04-06,2023-03-29
534,S27G01N149,2015-12-16,2015-2016,16,원주동부,06,부산KT,1,10,season_reset,0,2015-11-13,2015-12-13,2015-11-15,2015-12-12,train,2021-04-06,2023-03-29
535,S27G01N150,2015-12-16,2015-2016,60,전주KCC,70,안양KGC,1,10,season_reset,0,2015-11-14,2015-12-13,2015-11-10,2015-12-12,train,2021-04-06,2023-03-29
536,S27G01N151,2015-12-17,2015-2016,10,울산모비스,35,서울삼성,0,10,season_reset,0,2015-11-19,2015-12-13,2015-11-17,2015-12-15,train,2021-04-06,2023-03-29
537,S27G01N152,2015-12-17,2015-2016,50,창원LG,65,인천전자랜드,1,10,season_reset,0,2015-11-11,2015-12-13,2015-11-14,2015-12-13,train,2021-04-06,2023-03-29
538,S27G01N153,2015-12-18,2015-2016,70,안양KGC,30,고양오리온,1,10,season_reset,0,2015-11-14,2015-12-16,2015-11-15,2015-12-13,train,2021-04-06,2023-03-29
539,S27G01N154,2015-12-18,2015-2016,16,원주동부,55,서울SK,1,10,season_reset,0,2015-11-15,2015-12-16,2015-11-21,2015-12-15,train,2021-04-06,2023-03-29
540,S27G01N155,2015-12-19,2015-2016,60,전주KCC,06,부산KT,1,10,season_reset,0,2015-11-15,2015-12-16,2015-11-21,2015-12-16,train,2021-04-06,2023-03-29
541,S27G01N156,2015-12-19,2015-2016,50,창원LG,10,울산모비스,0,10,season_reset,0,2015-11-13,2015-12-17,2015-11-22,2015-12-17,train,2021-04-06,2023-03-29
542,S27G01N157,2015-12-20,2015-2016,60,전주KCC,55,서울SK,1,10,season_reset,0,2015-11-19,2015-12-19,2015-11-22,2015-12-18,train,2021-04-06,2023-03-29
543,S27G01N159,2015-12-20,2015-2016,16,원주동부,70,안양KGC,1,10,season_reset,0,2015-11-17,2015-12-18,2015-11-20,2015-12-18,train,2021-04-06,2023-03-29
544,S27G01N158,2015-12-20,2015-2016,30,고양오리온,06,부산KT,1,10,season_reset,0,2015-11-18,2015-12-18,2015-11-22,2015-12-19,train,2021-04-06,2023-03-29
545,S27G01N160,2015-12-20,2015-2016,35,서울삼성,65,인천전자랜드,1,10,season_reset,0,2015-11-21,2015-12-17,2015-11-15,2015-12-17,train,2021-04-06,2023-03-29
546,S27G01N161,2015-12-22,2015-2016,50,창원LG,55,서울SK,0,10,season_reset,0,2015-11-15,2015-12-19,2015-11-27,2015-12-20,train,2021-04-06,2023-03-29
547,S27G01N162,2015-12-23,2015-2016,30,고양오리온,35,서울삼성,1,10,season_reset,0,2015-11-21,2015-12-20,2015-11-26,2015-12-20,train,2021-04-06,2023-03-29
548,S27G01N163,2015-12-23,2015-2016,70,안양KGC,10,울산모비스,0,10,season_reset,0,2015-11-22,2015-12-20,2015-11-24,2015-12-19,train,2021-04-06,2023-03-29
549,S27G01N165,2015-12-24,2015-2016,60,전주KCC,50,창원LG,0,10,season_reset,0,2015-11-22,2015-12-20,2015-11-21,2015-12-22,train,2021-04-06,2023-03-29
550,S27G01N164,2015-12-24,2015-2016,65,인천전자랜드,16,원주동부,0,10,season_reset,0,2015-11-20,2015-12-20,2015-11-21,2015-12-20,train,2021-04-06,2023-03-29
551,S27G01N166,2015-12-25,2015-2016,10,울산모비스,06,부산KT,0,10,season_reset,0,2015-11-26,2015-12-23,2015-11-25,2015-12-20,train,2021-04-06,2023-03-29
552,S27G01N167,2015-12-25,2015-2016,55,서울SK,30,고양오리온,1,10,season_reset,0,2015-11-29,2015-12-22,2015-11-28,2015-12-23,train,2021-04-06,2023-03-29
553,S27G01N168,2015-12-26,2015-2016,70,안양KGC,65,인천전자랜드,1,10,season_reset,0,2015-11-28,2015-12-23,2015-11-25,2015-12-24,train,2021-04-06,2023-03-29
554,S27G01N169,2015-12-26,2015-2016,60,전주KCC,35,서울삼성,1,10,season_reset,0,2015-11-27,2015-12-24,2015-11-28,2015-12-23,train,2021-04-06,2023-03-29
555,S27G01N170,2015-12-26,2015-2016,16,원주동부,50,창원LG,1,10,season_reset,0,2015-11-28,2015-12-24,2015-11-22,2015-12-24,train,2021-04-06,2023-03-29
556,S27G01N171,2015-12-27,2015-2016,06,부산KT,70,안양KGC,0,10,season_reset,0,2015-11-29,2015-12-25,2015-12-01,2015-12-26,train,2021-04-06,2023-03-29
557,S27G01N172,2015-12-27,2015-2016,10,울산모비스,55,서울SK,1,10,season_reset,0,2015-11-29,2015-12-25,2015-12-01,2015-12-25,train,2021-04-06,2023-03-29
558,S27G01N173,2015-12-27,2015-2016,65,인천전자랜드,30,고양오리온,0,10,season_reset,0,2015-11-28,2015-12-26,2015-11-29,2015-12-25,train,2021-04-06,2023-03-29
559,S27G01N174,2015-12-29,2015-2016,06,부산KT,35,서울삼성,1,10,season_reset,0,2015-12-03,2015-12-27,2015-11-29,2015-12-26,train,2021-04-06,2023-03-29
560,S27G01N175,2015-12-30,2015-2016,30,고양오리온,16,원주동부,0,10,season_reset,0,2015-12-03,2015-12-27,2015-12-02,2015-12-26,train,2021-04-06,2023-03-29
561,S27G01N176,2015-12-30,2015-2016,70,안양KGC,50,창원LG,0,10,season_reset,0,2015-12-06,2015-12-27,2015-11-24,2015-12-26,train,2021-04-06,2023-03-29
562,S27G01N177,2015-12-31,2015-2016,60,전주KCC,10,울산모비스,1,10,season_reset,0,2015-11-29,2015-12-26,2015-12-02,2015-12-27,train,2021-04-06,2023-03-29
563,S27G01N178,2015-12-31,2015-2016,65,인천전자랜드,55,서울SK,0,10,season_reset,0,2015-12-04,2015-12-27,2015-12-05,2015-12-27,train,2021-04-06,2023-03-29
564,S27G01N179,2016-01-01,2015-2016,50,창원LG,06,부산KT,1,10,season_reset,0,2015-11-28,2015-12-30,2015-12-05,2015-12-29,train,2021-04-06,2023-03-29
565,S27G01N180,2016-01-01,2015-2016,35,서울삼성,16,원주동부,1,10,season_reset,0,2015-12-04,2015-12-29,2015-12-05,2015-12-30,train,2021-04-06,2023-03-29
566,S27G01N181,2016-01-02,2015-2016,30,고양오리온,70,안양KGC,1,10,season_reset,0,2015-12-05,2015-12-30,2015-12-08,2015-12-30,train,2021-04-06,2023-03-29
567,S27G01N182,2016-01-02,2015-2016,55,서울SK,10,울산모비스,1,10,season_reset,0,2015-12-06,2015-12-31,2015-12-05,2015-12-31,train,2021-04-06,2023-03-29
568,S27G01N183,2016-01-02,2015-2016,60,전주KCC,65,인천전자랜드,1,10,season_reset,0,2015-12-06,2015-12-31,2015-12-06,2015-12-31,train,2021-04-06,2023-03-29
569,S27G01N184,2016-01-03,2015-2016,50,창원LG,16,원주동부,1,10,season_reset,0,2015-12-05,2016-01-01,2015-12-06,2016-01-01,train,2021-04-06,2023-03-29
570,S27G01N185,2016-01-03,2015-2016,10,울산모비스,35,서울삼성,1,10,season_reset,0,2015-12-09,2016-01-02,2015-12-06,2016-01-01,train,2021-04-06,2023-03-29
571,S27G01N186,2016-01-03,2015-2016,60,전주KCC,06,부산KT,1,10,season_reset,0,2015-12-09,2016-01-02,2015-12-08,2016-01-01,train,2021-04-06,2023-03-29
572,S27G01N187,2016-01-05,2015-2016,16,원주동부,06,부산KT,1,10,season_reset,0,2015-12-11,2016-01-03,2015-12-10,2016-01-03,train,2021-04-06,2023-03-29
573,S27G01N188,2016-01-05,2015-2016,70,안양KGC,65,인천전자랜드,1,10,season_reset,0,2015-12-10,2016-01-02,2015-12-09,2016-01-02,train,2021-04-06,2023-03-29
574,S27G01N190,2016-01-06,2015-2016,30,고양오리온,55,서울SK,1,10,season_reset,0,2015-12-09,2016-01-02,2015-12-10,2016-01-02,train,2021-04-06,2023-03-29
575,S27G01N191,2016-01-06,2015-2016,35,서울삼성,60,전주KCC,1,10,season_reset,0,2015-12-10,2016-01-03,2015-12-11,2016-01-03,train,2021-04-06,2023-03-29
576,S27G01N189,2016-01-06,2015-2016,10,울산모비스,50,창원LG,1,10,season_reset,0,2015-12-11,2016-01-03,2015-12-12,2016-01-03,train,2021-04-06,2023-03-29
577,S27G01N192,2016-01-13,2015-2016,35,서울삼성,55,서울SK,1,10,season_reset,0,2015-12-12,2016-01-06,2015-12-12,2016-01-06,train,2021-04-06,2023-03-29
578,S27G01N194,2016-01-13,2015-2016,06,부산KT,10,울산모비스,1,10,season_reset,0,2015-12-12,2016-01-05,2015-12-13,2016-01-06,train,2021-04-06,2023-03-29
579,S27G01N193,2016-01-13,2015-2016,70,안양KGC,60,전주KCC,0,10,season_reset,0,2015-12-12,2016-01-05,2015-12-13,2016-01-06,train,2021-04-06,2023-03-29
580,S27G01N195,2016-01-14,2015-2016,50,창원LG,30,고양오리온,1,10,season_reset,0,2015-12-13,2016-01-06,2015-12-11,2016-01-06,train,2021-04-06,2023-03-29
581,S27G01N196,2016-01-14,2015-2016,16,원주동부,65,인천전자랜드,0,10,season_reset,0,2015-12-13,2016-01-05,2015-12-12,2016-01-05,train,2021-04-06,2023-03-29
582,S27G01N197,2016-01-15,2015-2016,60,전주KCC,10,울산모비스,0,10,season_reset,0,2015-12-16,2016-01-13,2015-12-17,2016-01-13,train,2021-04-06,2023-03-29
583,S27G01N198,2016-01-15,2015-2016,55,서울SK,70,안양KGC,0,10,season_reset,0,2015-12-15,2016-01-13,2015-12-16,2016-01-13,train,2021-04-06,2023-03-29
584,S27G01N199,2016-01-16,2015-2016,65,인천전자랜드,35,서울삼성,0,10,season_reset,0,2015-12-13,2016-01-14,2015-12-15,2016-01-13,train,2021-04-06,2023-03-29
585,S27G01N200,2016-01-16,2015-2016,16,원주동부,30,고양오리온,0,10,season_reset,0,2015-12-16,2016-01-14,2015-12-13,2016-01-14,train,2021-04-06,2023-03-29
586,S27G01N201,2016-01-16,2015-2016,06,부산KT,50,창원LG,1,10,season_reset,0,2015-12-16,2016-01-13,2015-12-17,2016-01-14,train,2021-04-06,2023-03-29
587,S27G01N202,2016-01-17,2015-2016,55,서울SK,60,전주KCC,1,10,season_reset,0,2015-12-18,2016-01-15,2015-12-19,2016-01-15,train,2021-04-06,2023-03-29
588,S27G01N203,2016-01-17,2015-2016,70,안양KGC,10,울산모비스,1,10,season_reset,0,2015-12-18,2016-01-15,2015-12-19,2016-01-15,train,2021-04-06,2023-03-29
589,S27G01N204,2016-01-17,2015-2016,35,서울삼성,16,원주동부,1,10,season_reset,0,2015-12-17,2016-01-16,2015-12-18,2016-01-16,train,2021-04-06,2023-03-29
590,S27G01N205,2016-01-19,2015-2016,65,인천전자랜드,06,부산KT,1,10,season_reset,0,2015-12-17,2016-01-16,2015-12-19,2016-01-16,train,2021-04-06,2023-03-29
591,S27G01N206,2016-01-20,2015-2016,35,서울삼성,50,창원LG,0,10,season_reset,0,2015-12-20,2016-01-17,2015-12-19,2016-01-16,train,2021-04-06,2023-03-29
592,S27G01N207,2016-01-20,2015-2016,60,전주KCC,30,고양오리온,1,10,season_reset,0,2015-12-20,2016-01-17,2015-12-18,2016-01-16,train,2021-04-06,2023-03-29
593,S27G01N208,2016-01-21,2015-2016,55,서울SK,16,원주동부,1,10,season_reset,0,2015-12-20,2016-01-17,2015-12-20,2016-01-17,train,2021-04-06,2023-03-29
594,S27G01N209,2016-01-21,2015-2016,70,안양KGC,06,부산KT,0,10,season_reset,0,2015-12-20,2016-01-17,2015-12-20,2016-01-19,train,2021-04-06,2023-03-29
595,S27G01N211,2016-01-22,2015-2016,50,창원LG,60,전주KCC,0,10,season_reset,0,2015-12-22,2016-01-20,2015-12-24,2016-01-20,train,2021-04-06,2023-03-29
596,S27G01N210,2016-01-22,2015-2016,30,고양오리온,65,인천전자랜드,1,10,season_reset,0,2015-12-20,2016-01-20,2015-12-20,2016-01-19,train,2021-04-06,2023-03-29
597,S27G01N212,2016-01-23,2015-2016,70,안양KGC,35,서울삼성,1,10,season_reset,0,2015-12-23,2016-01-21,2015-12-23,2016-01-20,train,2021-04-06,2023-03-29
598,S27G01N213,2016-01-23,2015-2016,55,서울SK,06,부산KT,0,10,season_reset,0,2015-12-22,2016-01-21,2015-12-25,2016-01-21,train,2021-04-06,2023-03-29
599,S27G01N214,2016-01-23,2015-2016,10,울산모비스,16,원주동부,0,10,season_reset,0,2015-12-23,2016-01-17,2015-12-24,2016-01-21,train,2021-04-06,2023-03-29
600,S27G01N215,2016-01-24,2015-2016,35,서울삼성,30,고양오리온,0,10,season_reset,0,2015-12-26,2016-01-23,2015-12-23,2016-01-22,train,2021-04-06,2023-03-29
601,S27G01N216,2016-01-24,2015-2016,65,인천전자랜드,50,창원LG,0,10,season_reset,0,2015-12-24,2016-01-22,2015-12-24,2016-01-22,train,2021-04-06,2023-03-29
602,S27G01N217,2016-01-24,2015-2016,16,원주동부,70,안양KGC,0,10,season_reset,0,2015-12-26,2016-01-23,2015-12-26,2016-01-23,train,2021-04-06,2023-03-29
603,S27G01N218,2016-01-26,2015-2016,06,부산KT,30,고양오리온,0,10,season_reset,0,2015-12-27,2016-01-23,2015-12-25,2016-01-24,train,2021-04-06,2023-03-29
604,S27G01N219,2016-01-27,2015-2016,55,서울SK,50,창원LG,1,10,season_reset,0,2015-12-25,2016-01-23,2015-12-26,2016-01-24,train,2021-04-06,2023-03-29
605,S27G01N220,2016-01-27,2015-2016,10,울산모비스,65,인천전자랜드,1,10,season_reset,0,2015-12-25,2016-01-23,2015-12-26,2016-01-24,train,2021-04-06,2023-03-29
606,S27G01N221,2016-01-28,2015-2016,60,전주KCC,16,원주동부,1,10,season_reset,0,2015-12-26,2016-01-22,2015-12-30,2016-01-24,train,2021-04-06,2023-03-29
607,S27G01N222,2016-01-28,2015-2016,35,서울삼성,06,부산KT,1,10,season_reset,0,2015-12-29,2016-01-24,2015-12-29,2016-01-26,train,2021-04-06,2023-03-29
608,S27G01N223,2016-01-29,2015-2016,65,인천전자랜드,55,서울SK,0,10,season_reset,0,2015-12-27,2016-01-27,2015-12-27,2016-01-27,train,2021-04-06,2023-03-29
609,S27G01N224,2016-01-29,2015-2016,50,창원LG,70,안양KGC,1,10,season_reset,0,2015-12-30,2016-01-27,2015-12-27,2016-01-24,train,2021-04-06,2023-03-29
610,S27G01N225,2016-01-30,2015-2016,30,고양오리온,10,울산모비스,0,10,season_reset,0,2015-12-27,2016-01-26,2015-12-27,2016-01-27,train,2021-04-06,2023-03-29
611,S27G01N226,2016-01-30,2015-2016,35,서울삼성,60,전주KCC,0,10,season_reset,0,2016-01-01,2016-01-28,2015-12-31,2016-01-28,train,2021-04-06,2023-03-29
612,S27G01N227,2016-01-30,2015-2016,06,부산KT,16,원주동부,1,10,season_reset,0,2016-01-01,2016-01-28,2016-01-01,2016-01-28,train,2021-04-06,2023-03-29
613,S27G01N228,2016-01-31,2015-2016,50,창원LG,30,고양오리온,1,10,season_reset,0,2016-01-01,2016-01-29,2015-12-30,2016-01-30,train,2021-04-06,2023-03-29
614,S27G01N229,2016-01-31,2015-2016,70,안양KGC,55,서울SK,1,10,season_reset,0,2015-12-30,2016-01-29,2015-12-31,2016-01-29,train,2021-04-06,2023-03-29
615,S27G01N230,2016-01-31,2015-2016,65,인천전자랜드,60,전주KCC,0,10,season_reset,0,2015-12-31,2016-01-29,2016-01-02,2016-01-30,train,2021-04-06,2023-03-29
616,S27G01N231,2016-02-02,2015-2016,35,서울삼성,10,울산모비스,1,10,season_reset,0,2016-01-03,2016-01-30,2015-12-31,2016-01-30,train,2021-04-06,2023-03-29
617,S27G01N232,2016-02-03,2015-2016,50,창원LG,16,원주동부,1,10,season_reset,0,2016-01-03,2016-01-31,2016-01-03,2016-01-30,train,2021-04-06,2023-03-29
618,S27G01N233,2016-02-03,2015-2016,06,부산KT,65,인천전자랜드,1,10,season_reset,0,2016-01-03,2016-01-30,2016-01-02,2016-01-31,train,2021-04-06,2023-03-29
619,S27G01N235,2016-02-04,2015-2016,55,서울SK,35,서울삼성,1,10,season_reset,0,2016-01-02,2016-01-31,2016-01-06,2016-02-02,train,2021-04-06,2023-03-29
620,S27G01N234,2016-02-04,2015-2016,70,안양KGC,30,고양오리온,1,10,season_reset,0,2016-01-02,2016-01-31,2016-01-02,2016-01-31,train,2021-04-06,2023-03-29
621,S27G01N236,2016-02-05,2015-2016,06,부산KT,50,창원LG,0,10,season_reset,0,2016-01-05,2016-02-03,2016-01-06,2016-02-03,train,2021-04-06,2023-03-29
622,S27G01N237,2016-02-05,2015-2016,10,울산모비스,60,전주KCC,0,10,season_reset,0,2016-01-02,2016-02-02,2016-01-03,2016-01-31,train,2021-04-06,2023-03-29
623,S27G01N238,2016-02-06,2015-2016,16,원주동부,55,서울SK,1,10,season_reset,0,2016-01-05,2016-02-03,2016-01-06,2016-02-04,train,2021-04-06,2023-03-29
624,S27G01N239,2016-02-06,2015-2016,35,서울삼성,70,안양KGC,1,10,season_reset,0,2016-01-13,2016-02-04,2016-01-05,2016-02-04,train,2021-04-06,2023-03-29
625,S27G01N240,2016-02-06,2015-2016,65,인천전자랜드,30,고양오리온,0,10,season_reset,0,2016-01-05,2016-02-03,2016-01-06,2016-02-04,train,2021-04-06,2023-03-29
626,S27G01N241,2016-02-07,2015-2016,10,울산모비스,50,창원LG,1,10,season_reset,0,2016-01-03,2016-02-05,2016-01-14,2016-02-05,train,2021-04-06,2023-03-29
627,S27G01N242,2016-02-07,2015-2016,06,부산KT,60,전주KCC,0,10,season_reset,0,2016-01-13,2016-02-05,2016-01-06,2016-02-05,train,2021-04-06,2023-03-29
628,S27G01N243,2016-02-07,2015-2016,55,서울SK,65,인천전자랜드,0,10,season_reset,0,2016-01-13,2016-02-06,2016-01-14,2016-02-06,train,2021-04-06,2023-03-29
629,S27G01N244,2016-02-08,2015-2016,35,서울삼성,30,고양오리온,1,10,season_reset,0,2016-01-16,2016-02-06,2016-01-14,2016-02-06,train,2021-04-06,2023-03-29
630,S27G01N245,2016-02-08,2015-2016,70,안양KGC,16,원주동부,0,10,season_reset,0,2016-01-13,2016-02-06,2016-01-14,2016-02-06,train,2021-04-06,2023-03-29
631,S27G01N246,2016-02-09,2015-2016,06,부산KT,10,울산모비스,1,10,season_reset,0,2016-01-16,2016-02-07,2016-01-06,2016-02-07,train,2021-04-06,2023-03-29
632,S27G01N247,2016-02-09,2015-2016,50,창원LG,60,전주KCC,0,10,season_reset,0,2016-01-16,2016-02-07,2016-01-13,2016-02-07,train,2021-04-06,2023-03-29
633,S27G01N248,2016-02-10,2015-2016,16,원주동부,65,인천전자랜드,0,10,season_reset,0,2016-01-16,2016-02-08,2016-01-16,2016-02-07,train,2021-04-06,2023-03-29
634,S27G01N249,2016-02-10,2015-2016,30,고양오리온,55,서울SK,1,10,season_reset,0,2016-01-16,2016-02-08,2016-01-15,2016-02-07,train,2021-04-06,2023-03-29
635,S27G01N250,2016-02-12,2015-2016,70,안양KGC,50,창원LG,1,10,season_reset,0,2016-01-15,2016-02-08,2016-01-20,2016-02-09,train,2021-04-06,2023-03-29
636,S27G01N251,2016-02-12,2015-2016,55,서울SK,06,부산KT,0,10,season_reset,0,2016-01-17,2016-02-10,2016-01-19,2016-02-09,train,2021-04-06,2023-03-29
637,S27G01N252,2016-02-13,2015-2016,60,전주KCC,16,원주동부,1,10,season_reset,0,2016-01-15,2016-02-09,2016-01-17,2016-02-10,train,2021-04-06,2023-03-29
638,S27G01N254,2016-02-13,2015-2016,30,고양오리온,10,울산모비스,0,10,season_reset,0,2016-01-20,2016-02-10,2016-01-13,2016-02-09,train,2021-04-06,2023-03-29
639,S27G01N253,2016-02-13,2015-2016,35,서울삼성,65,인천전자랜드,0,10,season_reset,0,2016-01-17,2016-02-08,2016-01-19,2016-02-10,train,2021-04-06,2023-03-29
640,S27G01N255,2016-02-14,2015-2016,06,부산KT,70,안양KGC,0,10,season_reset,0,2016-01-21,2016-02-12,2016-01-17,2016-02-12,train,2021-04-06,2023-03-29
641,S27G01N256,2016-02-14,2015-2016,50,창원LG,35,서울삼성,1,10,season_reset,0,2016-01-22,2016-02-12,2016-01-20,2016-02-13,train,2021-04-06,2023-03-29
642,S27G01N257,2016-02-14,2015-2016,10,울산모비스,55,서울SK,1,10,season_reset,0,2016-01-15,2016-02-13,2016-01-21,2016-02-12,train,2021-04-06,2023-03-29
643,S27G01N259,2016-02-16,2015-2016,60,전주KCC,30,고양오리온,1,10,season_reset,0,2016-01-17,2016-02-13,2016-01-22,2016-02-13,train,2021-04-06,2023-03-29
644,S27G01N258,2016-02-16,2015-2016,16,원주동부,10,울산모비스,0,10,season_reset,0,2016-01-21,2016-02-13,2016-01-17,2016-02-14,train,2021-04-06,2023-03-29
645,S27G01N261,2016-02-17,2015-2016,35,서울삼성,06,부산KT,1,10,season_reset,0,2016-01-23,2016-02-14,2016-01-23,2016-02-14,train,2021-04-06,2023-03-29
646,S27G01N260,2016-02-17,2015-2016,65,인천전자랜드,70,안양KGC,1,10,season_reset,0,2016-01-22,2016-02-13,2016-01-21,2016-02-14,train,2021-04-06,2023-03-29
647,S27G01N262,2016-02-18,2015-2016,30,고양오리온,16,원주동부,1,10,season_reset,0,2016-01-24,2016-02-16,2016-01-23,2016-02-16,train,2021-04-06,2023-03-29
648,S27G01N263,2016-02-18,2015-2016,60,전주KCC,55,서울SK,1,10,season_reset,0,2016-01-20,2016-02-16,2016-01-23,2016-02-14,train,2021-04-06,2023-03-29
649,S27G01N264,2016-02-19,2015-2016,10,울산모비스,70,안양KGC,1,10,season_reset,0,2016-01-23,2016-02-16,2016-01-23,2016-02-17,train,2021-04-06,2023-03-29
650,S27G01N265,2016-02-19,2015-2016,50,창원LG,65,인천전자랜드,1,10,season_reset,0,2016-01-24,2016-02-14,2016-01-24,2016-02-17,train,2021-04-06,2023-03-29
651,S27G01N267,2016-02-21,2015-2016,55,서울SK,50,창원LG,1,10,season_reset,0,2016-01-27,2016-02-18,2016-01-27,2016-02-19,train,2021-04-06,2023-03-29
652,S27G01N270,2016-02-21,2015-2016,30,고양오리온,06,부산KT,0,10,season_reset,0,2016-01-26,2016-02-18,2016-01-26,2016-02-17,train,2021-04-06,2023-03-29
653,S27G01N266,2016-02-21,2015-2016,65,인천전자랜드,10,울산모비스,0,10,season_reset,0,2016-01-27,2016-02-19,2016-01-27,2016-02-19,train,2021-04-06,2023-03-29
654,S27G01N268,2016-02-21,2015-2016,16,원주동부,35,서울삼성,1,10,season_reset,0,2016-01-24,2016-02-18,2016-01-24,2016-02-17,train,2021-04-06,2023-03-29
655,S27G01N269,2016-02-21,2015-2016,70,안양KGC,60,전주KCC,0,10,season_reset,0,2016-01-24,2016-02-19,2016-01-22,2016-02-18,train,2021-04-06,2023-03-29
656,S29G01N52,2016-11-20,2016-2017,06,부산KT,16,원주동부,0,10,season_reset,0,2016-10-23,2016-11-18,2016-10-23,2016-11-18,train,2021-04-06,2023-03-29
657,S29G01N53,2016-11-20,2016-2017,35,서울삼성,50,창원LG,1,10,season_reset,0,2016-10-25,2016-11-19,2016-10-23,2016-11-18,train,2021-04-06,2023-03-29
658,S29G01N54,2016-11-20,2016-2017,60,전주KCC,30,고양오리온,0,10,season_reset,0,2016-10-23,2016-11-19,2016-10-22,2016-11-19,train,2021-04-06,2023-03-29
659,S29G01N55,2016-11-22,2016-2017,06,부산KT,10,울산모비스,0,10,season_reset,0,2016-10-27,2016-11-20,2016-10-22,2016-11-19,train,2021-04-06,2023-03-29
660,S29G01N56,2016-11-23,2016-2017,65,인천전자랜드,70,안양KGC,0,10,season_reset,0,2016-10-22,2016-11-18,2016-10-22,2016-11-19,train,2021-04-06,2023-03-29
661,S29G01N57,2016-11-23,2016-2017,35,서울삼성,55,서울SK,1,10,season_reset,0,2016-10-29,2016-11-20,2016-10-22,2016-11-19,train,2021-04-06,2023-03-29
662,S29G01N58,2016-11-24,2016-2017,50,창원LG,60,전주KCC,1,10,season_reset,0,2016-10-26,2016-11-20,2016-10-26,2016-11-20,train,2021-04-06,2023-03-29
663,S29G01N59,2016-11-25,2016-2017,16,원주동부,55,서울SK,0,10,season_reset,0,2016-10-26,2016-11-20,2016-10-29,2016-11-23,train,2021-04-06,2023-03-29
